course number,name,units,schedule,professor
40282,MS 398 THUTechniques in Coral Reef Ecology,3.0,TTh 8:30-10AM,"CABAITAN, PATRICK"
40283,MS 398 THYBiostatistics,3.0,TTh 4-5:30PM,"PANTE, MA. JOSEFA"
40284,MS 398 WFYApplied Multivariate Data Analysis,3.0,WF 4-5:30PM,"PANTE, MA. JOSEFA"
40298,MS 400 THX,6.0,TBA,"CONACO, MA. CECILIA"
41809,MSE 201 LLD,3.0,WF 2:30-4PM,"DASALLAS, LEAN"
56883,MSE 213 TNOP,1.0,T 5-8PM,"BALELA, MARY DONNABELLE"
56841,MSE 213 WWX,1.0,W 1-4PM,"BALELA, MARY DONNABELLE"
41810,MSE 214 LLD,1.0,T 9AM-12PM,"DASALLAS, LEAN"
41815,MSE 215 WFV,1.0,WF 11:30AM-1PM,CONCEALED
56879,MSE 218 FYZ,1.0,F 4-7PM,"CLEMENTE, ELIGIA"
56861,MSE 218 SCDE,1.0,S 9AM-12PM,"MERCADO, CANDY"
41805,MSE 225 CSS,3.0,WF 10-11:30AM,"SADIA, CYRIL"
56842,MSE 225 TZQ,3.0,T 6-9PM,"AMORSOLO, ALBERTO"
56843,MSE 231 FZQ,3.0,F 6-9PM,"ESPIRITU, RICHARD"
41806,MSE 233 CSS,3.0,TTh 1-2:30PM,"SADIA, CYRIL"
41817,MSE 233 THY,3.0,TTh 4-5:30PM,"SADIA, CYRIL"
41807,MSE 245 CSS,3.0,WF 4-5:30PM,"SADIA, CYRIL"
41813,MSE 251 AA,3.0,WF 1-2:30PM,CONCEALED
56844,MSE 251 THZQ,3.0,Th 6-9PM,"AMORSOLO, ALBERTO"
56845,MSE 265 TKLN,3.0,T 3-6PM,"CERVERA, RINLEE BUTCH"
56846,MSE 268 THYZ,3.0,Th 4-7PM,"DELA PENA, EDEN MAY"
41814,MSE 285 AA,3.0,TTh 11:30AM-1PM,CONCEALED
41811,MSE 296 LLD,1.0,M 11AM-12PM,"DASALLAS, LEAN"
56847,MSE 296 TYZ,1.0,T 4-7PM,"CLEMENTE, ELIGIA"
41808,MSE 298 AAWaves and Matter,3.0,TTh 10-11:30AM,CONCEALED
41812,MSE 298 MMVNanomaterials,3.0,TTh 2:30-4PM,"VEGA, MARIENETTE"
56848,MSE 298 MZQPlasma-Material Interactions,3.0,M 6-9PM,"VASQUEZ, MAGDALENO"
41819,MSE 300 AS,3.0,TBA,"SOMINTAC, ARMANDO"
56852,MSE 300 AVA,3.0,TBA,"AMORSOLO, ALBERTO"
56878,MSE 300 CCM,3.0,TBA,"MERCADO, CANDY"
56853,MSE 300 EMBD,3.0,TBA,"DELA PENA, EDEN MAY"
56880,MSE 300 LJLD,3.0,TBA,"DIAZ, LESLIE JOY"
56886,MSE 300 MDLB,3.0,TBA,"BALELA, MARY DONNABELLE"
41816,MSE 300 MDR,3.0,TBA,"REGULACIO, MICHELLE"
56854,MSE 300 MGM,3.0,TBA,"MENA, MANOLO"
41818,MSE 300 MMV,3.0,TBA,"VEGA, MARIENETTE"
56855,MSE 300 MRV,3.0,TBA,"VASQUEZ, MAGDALENO"
56884,MSE 300 RBMC,3.0,TBA,"CERVERA, RINLEE BUTCH"
56862,MSE 300 RDVE,3.0,TBA,"ESPIRITU, RICHARD"
41820,MSE 400 AS,3.0,TBA,"SOMINTAC, ARMANDO"
56856,MSE 400 AVA,3.0,TBA,"AMORSOLO, ALBERTO"
56882,MSE 400 LJLD,3.0,TBA,"DIAZ, LESLIE JOY"
41821,MSE 400 LLD,3.0,TBA,"DASALLAS, LEAN"
31451,MuC 100 THUCOND1,3.0,TTh 10-11:30AM,"NAVARRO, RAUL"
31452,MuC 100 WFUCOND2,3.0,WF 10-11:30AM,"ARACAMA, JANET"
31453,MuC 110-B FIJKBR2,3.0,F 1-4PM,"AMBAT, RODNEY"
31454,MuC 110-O FIJKBR2,3.0,F 1-4PM,"AMBAT, RODNEY"
31455,MuC 110-C WFWCOND5,3.0,TTh 1-2:30PM,"SHANGKUAN, BEVERLY CLAUDINE"
31457,MuC 120-C WFUCOND5,3.0,TTh 10-11:30AM,"SHANGKUAN, BEVERLY CLAUDINE"
31459,MuC 130-C THRCOND1,3.0,TTh 8:30-10AM,"NAVARRO, RAUL"
31456,MuC 130-B WIJKBR2,3.0,W 1-4PM,"AMBAT, RODNEY"
31460,MuC 140-C THWCOND3,3.0,TTh 1-2:30PM,"CARPIO, MARK ANTHONY"
31461,MuC 160-C THWCOND1,3.0,TTh 1-2:30PM,"NAVARRO, RAUL"
31462,MuC 170-C WFWCOND2,3.0,WF 1-2:30PM,"ARACAMA, JANET"
31458,MuC 180-O WFUBR2,3.0,WF 10-11:30AM,"AMBAT, RODNEY"
31463,MuC 180-C WFXCOND5,3.0,TTh 2:30-4PM,"SHANGKUAN, BEVERLY CLAUDINE"
31464,MuC 190-C WFXCOND2,3.0,WF 2:30-4PM,"ARACAMA, JANET"
34201,MuD 110 WFRVMTD1,3.0,WF 8:30-10AM,"BAGUILAT, ANGELA; ALVAREZ, MA ELENA"
34206,MuD 111 MCDEVMTD2,3.0,M 9AM-12PM,"PERALEJO-MEDINA, DESIREE"
34202,MuD 130 WFRVMTD1,3.0,WF 8:30-10AM,"BAGUILAT, ANGELA; ALVAREZ, MA ELENA"
34203,MuD 150 WFUVMTD1,3.0,WF 10-11:30AM,"BAGUILAT, ANGELA; ALVAREZ, MA ELENA"
34204,MuD 170 WFUVMTD1,3.0,WF 10-11:30AM,"BAGUILAT, ANGELA; ALVAREZ, MA ELENA"
34397,MuD 171 WFGVMTD1,2.0,WF 12-1PM,"BAGUILAT, ANGELA"
34205,MuD 180 WFIJVMTD4,2.0,WF 1-3PM,"VILLARUZ, BASILIO ESTEBAN"
34207,MuD 192 THRVMTD1,3.0,TTh 8:30-10AM,"BAGUILAT, ANGELA; VILLARUZ, BASILIO ESTEBAN"
34208,MuD 193 WFQVMTD1,3.0,WF 7-8:30AM,"BAGUILAT, ANGELA"
34209,MuD 194 WFVVMTD2,3.0,WF 11:30AM-1PM,"PERALEJO-MEDINA, DESIREE"
34398,MuD 200 VMTD,3.0,TBA,TBA
32021,MuEd 100 SJKLMuEd7,3.0,S 2-5PM,"VALENCIANO, DECEMBER"
32001,MuEd 100 THWMuEd7,3.0,TTh 1-2:30PM,"VALENCIANO, DECEMBER"
32002,MuEd 100 WFWMuEd8,3.0,WF 1-2:30PM,"RODRIGUEZ-CARRANZA, ANNA PATRICIA"
32004,MuEd 105 WWD MIJKBR2,3.0,M 1-4PM,"AMBAT, RODNEY"
32003,MuEd 105 VMT THXMuEd1,3.0,TTh 2:30-4PM,"NAJERA, MARIA SHERLA"
32006,MuEd 110 STG HIJKSTG7,3.0,Th 1-4PM,"MOLINA, ARTURO"
32005,MuEd 110 PNO THUPNO2,3.0,TTh 10-11:30AM,"CHENG, CAROLYN"
32007,MuEd 110 VMT THWMuEd1,3.0,TTh 1-2:30PM,"NAJERA, MARIA SHERLA"
32022,MuEd 116 MuEd8,3.0,S 1-4PM,"RODRIGUEZ-CARRANZA, ANNA PATRICIA"
32008,MuEd 116 THXMuEd8,3.0,TTh 2:30-4PM,"RODRIGUEZ-CARRANZA, ANNA PATRICIA"
32009,MuEd 120 WFXMuEd7,3.0,WF 2:30-4PM,"VALENCIANO, DECEMBER"
32010,MuEd 130 WFWMuEd7,3.0,WF 1-2:30PM,"VALENCIANO, DECEMBER"
32011,MuEd 141 THXSTG4,3.0,TTh 2:30-4PM,"JAMISOLAMIN, SOLAIMAN; BRUNO, LEONARDO"
32012,MuEd 145 THYBR3,3.0,TTh 4-5:30PM,"NOBLE, CHONA; VILLANUEVA, MAHLER"
32013,MuEd 147 MTHGWWD3,3.0,MTTh 12-1PM,"GUADALUPE, DAVID DINO"
32020,MuEd 191 SDEGMuEd8,3.0,S 10AM-1PM,"RODRIGUEZ-CARRANZA, ANNA PATRICIA"
32014,MuEd 191 THYMuEd8,3.0,TTh 4-5:30PM,"RODRIGUEZ-CARRANZA, ANNA PATRICIA"
35501,MuEd 231 MuEd5,3.0,S 9AM-12PM,"GUADALUPE, JOCELYN"
31016,MuK 110 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31025,MuK 110 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31034,MuK 110 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31052,MuK 110 COMP4,3.0,TBA,"BAES, JONAS"
31055,MuK 110 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31017,MuK 120 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31026,MuK 120 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31053,MuK 120 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31044,MuK 120 COMP4,3.0,TBA,"BAES, JONAS"
31056,MuK 120 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31018,MuK 130 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31027,MuK 130 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31036,MuK 130 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31045,MuK 130 COMP4,3.0,TBA,"BAES, JONAS"
31057,MuK 130 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31019,MuK 140 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31028,MuK 140 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31037,MuK 140 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31046,MuK 140 COMP4,3.0,TBA,"TRANGCO, MARY KATHERINE"
31058,MuK 140 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31020,MuK 150 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31029,MuK 150 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31038,MuK 150 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31047,MuK 150 COMP4,3.0,TBA,"BAES, JONAS"
31059,MuK 150 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31021,MuK 160 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31030,MuK 160 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31039,MuK 160 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31048,MuK 160 COMP4,3.0,TBA,"BAES, JONAS"
31060,MuK 160 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31022,MuK 170 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31031,MuK 170 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31040,MuK 170 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31049,MuK 170 COMP4,3.0,TBA,"BAES, JONAS"
31061,MuK 170 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31013,MuK 173 WFWCOMP1,3.0,WF 1-2:30PM,"TOLEDO, JOSEFINO"
31023,MuK 180 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31032,MuK 180 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31041,MuK 180 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31050,MuK 180 COMP4,3.0,TBA,"BAES, JONAS"
31062,MuK 180 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31054,MuK 190 COMP1,3.0,TBA,"TOLEDO, JOSEFINO"
31033,MuK 190 COMP2,3.0,TBA,"MUYCO, MARIA CHRISTINE"
31042,MuK 190 COMP3,3.0,TBA,"TRANGCO, MARY KATHERINE"
31051,MuK 190 COMP4,3.0,TBA,"BAES, JONAS"
31063,MuK 190 COMP7,3.0,TBA,"MARFIL, MARIE JOCELYN"
31065,MuK 192 WNOCOMP1,2.0,W 5-7PM,"TOLEDO, JOSEFINO"
33101,MuL 11 WFUMR1,3.0,WF 10-11:30AM,"SILVESTRE, MA. PATRICIA"
33102,MuL 11 WFWMR1,3.0,WF 1-2:30PM,"SILVESTRE, MA. PATRICIA"
33103,MuL 11 WFWMR6,3.0,WF 1-2:30PM,"MONTANO, LILYMAE"
33105,MuL 12 THVMR15,3.0,TTh 11:30AM-1PM,"LIAO, JANINE JOSEPHINE ARIANNE"
33104,MuL 12 WFXCOMP8,3.0,WF 2:30-4PM,"MONTANO, LILYMAE"
33169,MuL 13 THUMR15,3.0,TTh 10-11:30AM,"LIAO, JANINE JOSEPHINE ARIANNE"
33106,MuL 15 THVMR12,3.0,TTh 11:30AM-1PM,"CAYABYAB, CRISTINA MARIA"
33108,MuL 15 WFWCOMP8,3.0,WF 1-2:30PM,"CAYABYAB, CRISTINA MARIA"
33107,MuL 15 WFWMR12,3.0,WF 1-2:30PM,"TAN, ARWIN"
33109,MuL 100 WFVCOMP8,3.0,WF 11:30AM-1PM,"CAYABYAB, CRISTINA MARIA"
33110,MuL 115 THWCOMP8,3.0,TTh 1-2:30PM,"CAYABYAB, CRISTINA MARIA"
33111,MuL 133 THXMR1,3.0,TTh 2:30-4PM,"SILVESTRE, MA. PATRICIA"
33112,MuL 150 WFVMR12,3.0,WF 11:30AM-1PM,"TAN, ARWIN"
33113,MuL 151 WFWMR11,3.0,WF 1-2:30PM,"DELA PENA, LA VERNE"
33114,MuL 192 WFX,3.0,WF 2:30-4PM,TBA
33115,MuL 196 MR1,3.0,TBA,"SILVESTRE, MA. PATRICIA"
33171,MuL 197 MR,3.0,S 8-9AM,TBA
33116,MuL 199 WFW,3.0,WF 1-2:30PM,TBA
35516,MuL 300 MR,6.0,TBA,"BUENCONSEJO, JOSE"
34785,MuP 11 BR Tpt BR1,1.0,TBA,"MAIGUE, RAYMUNDO"
34787,MuP 11 PIC Trp BR1,3.0,TBA,"MAIGUE, RAYMUNDO"
34786,MuP 11 BR Tpt BR1-1,3.0,TBA,"MAIGUE, RAYMUNDO"
34817,MuP 11 BR Trb BR2,3.0,TBA,"AMBAT, RODNEY"
34992,MuP 11 BR Trb BR2-1,3.0,TBA,"AMBAT, RODNEY"
34803,MuP 11 BR Tu BR3,1.0,TBA,"DELA PERET, BENEDICTO"
34804,MuP 11 BR Tu BR3-1,3.0,TBA,"DELA PERET, BENEDICTO"
34826,MuP 11 BR Fr BR4,3.0,TBA,"VILLANUEVA, MAHLER"
33147,MuP 11 KT MR13,1.0,TBA,"NAGAI, HIROKO"
33148,MuP 11 KT MR13-1,3.0,TBA,"NAGAI, HIROKO"
33180,MuP 11 Ku MR3,1.0,TBA,"BUTOCAN, AGA"
33182,MuP 11 Ku MR3-1,3.0,TBA,"BUTOCAN, AGA"
33140,MuP 11 Ku MR4,1.0,TBA,"KALANDUYAN, KANAPIA"
33141,MuP 11 Ku MR4-1,3.0,TBA,"KALANDUYAN, KANAPIA"
33132,MuP 11 Ka MR5,1.0,TBA,"MATUTE, MA LOURDES CECILIA"
33133,MuP 11 Ka MR5-1,3.0,TBA,"MATUTE, MA LOURDES CECILIA"
33126,MuP 11 AL MR7,1.0,TBA,"MONTES, TERESA"
33127,MuP 11 AL MR7-1,3.0,TBA,"MONTES, TERESA"
33155,MuP 11 CI MR9,1.0,TBA,"ONGSIACO, VICENTE"
33156,MuP 11 CI MR9-1,3.0,TBA,"ONGSIACO, VICENTE"
34307,MuP 11 VMT MuEd1,1.0,TBA,"NAJERA, MARIA SHERLA"
34308,MuP 11 VMT MuEd1-1,3.0,TBA,"NAJERA, MARIA SHERLA"
33162,MuP 11 Ba MuEd3,1.0,TBA,"CAJUCOM, ELAINE JULIET"
33163,MuP 11 Ba MuEd3-1,3.0,TBA,"CAJUCOM, ELAINE JULIET"
33656,MuP 11 PNO PNO1,1.0,TBA,"ALDECOA, ENA MARIA"
33781,MuP 11 PNO PNO10,1.0,TBA,"PETALVER, JOURDANN"
33782,MuP 11 PNO PNO10-1,3.0,TBA,"PETALVER, JOURDANN"
33822,MuP 11 Ha PNO11,1.0,TBA,"SALARZA, ARMANDO"
33830,MuP 11 OR PNO11,1.0,TBA,"SALARZA, ARMANDO"
33657,MuP 11 PNO PNO1-1,3.0,TBA,"ALDECOA, ENA MARIA"
33831,MuP 11 OR PNO11-1,3.0,TBA,"SALARZA, ARMANDO"
33823,MuP 11 Ha PNO11-1,3.0,TBA,"SALARZA, ARMANDO"
33795,MuP 11 PNO PNO12,1.0,TBA,"RIVERA, RICHELLE"
33796,MuP 11 PNO PNO12-1,3.0,TBA,"RIVERA, RICHELLE"
33809,MuP 11 PNO PNO13,1.0,TBA,"NICOLASORA, MICHELLE"
33810,MuP 11 PNO PNO13-1,3.0,TBA,"NICOLASORA, MICHELLE"
33670,MuP 11 PNO PNO2,1.0,TBA,"CHENG, CAROLYN"
33671,MuP 11 PNO PNO2-1,3.0,TBA,"CHENG, CAROLYN"
33684,MuP 11 PNO PNO3,1.0,TBA,"BALASICO, PIA MARGARITA"
33685,MuP 11 PNO PNO3-1,3.0,TBA,"BALASICO, PIA MARGARITA"
33698,MuP 11 PNO PNO4,1.0,TBA,"ESPINO, AUGUSTO"
33699,MuP 11 PNO PNO4-1,3.0,TBA,"ESPINO, AUGUSTO"
33712,MuP 11 PNO PNO5,1.0,TBA,"FERNANDEZ, MITA ANTONIA"
33713,MuP 11 PNO PNO5-1,3.0,TBA,"FERNANDEZ, MITA ANTONIA"
33725,MuP 11 PNO PNO6,1.0,TBA,"GONZALES, GERALDINE MARIE"
33726,MuP 11 PNO PNO6-1,3.0,TBA,"GONZALES, GERALDINE MARIE"
33739,MuP 11 PNO PNO7,1.0,TBA,"MAGALIT, LUCI"
33740,MuP 11 PNO PNO7-1,3.0,TBA,"MAGALIT, LUCI"
33753,MuP 11 PNO PNO8,1.0,TBA,"MALICDEM, GEMMA FILIPINA"
33754,MuP 11 PNO PNO8-1,3.0,TBA,"MALICDEM, GEMMA FILIPINA"
33767,MuP 11 PNO PNO9,1.0,TBA,"MERCED, APRIL DAWNENA"
33768,MuP 11 PNO PNO9-1,3.0,TBA,"MERCED, APRIL DAWNENA"
32576,MuP 11 STG Gtr STG1,1.0,TBA,"MANIMTIM, NATHAN NEIL"
32673,MuP 11 STG Gtr STG10,1.0,TBA,"VALDEZ, JOSE"
32674,MuP 11 STG Gtr STG10-1,3.0,TBA,"VALDEZ, JOSE"
32688,MuP 11 STG Gtr STG11,1.0,TBA,"ROXAS, PATRICK PAUL"
32577,MuP 11 STG Gtr STG1-1,3.0,TBA,"MANIMTIM, NATHAN NEIL"
32689,MuP 11 STG Gtr STG11-1,3.0,TBA,"ROXAS, PATRICK PAUL"
32590,MuP 11 Db STG2,1.0,TBA,"CRUZ, ROMMEL"
32591,MuP 11 Db STG2-1,3.0,TBA,"CRUZ, ROMMEL"
32604,MuP 11 STG Gtr STG3,1.0,TBA,"DEMETILLO, LESTER"
32605,MuP 11 STG Gtr STG3-1,3.0,TBA,"DEMETILLO, LESTER"
32618,MuP 11 STG Gtr STG4,1.0,TBA,"JAMISOLAMIN, SOLAIMAN"
32619,MuP 11 STG Gtr STG4-1,3.0,TBA,"JAMISOLAMIN, SOLAIMAN"
32632,MuP 11 STG Vn STG7,1.0,TBA,"MOLINA, ARTURO"
32633,MuP 11 STG Vn STG7-1,3.0,TBA,"MOLINA, ARTURO"
32645,MuP 11 STG Vn STG8,1.0,TBA,"NOBLE, CHONA"
32646,MuP 11 STG Vn STG8-1,3.0,TBA,"NOBLE, CHONA"
32659,MuP 11 STG Ce STG9,1.0,TBA,"PASAMBA, EDUARDO"
32660,MuP 11 STG Ce STG9-1,3.0,TBA,"PASAMBA, EDUARDO"
34212,MuP 11 VMT VMT1,1.0,TBA,"VALENA, MA. CECILIA"
34279,MuP 11 VMT VMT10,1.0,TBA,"VELASCO, JONATHAN"
34280,MuP 11 VMT VMT10-1,3.0,TBA,"VELASCO, JONATHAN"
34293,MuP 11 VMT VMT11,1.0,TBA,"DIAZ, RAYMOND LESLIE"
34213,MuP 11 VMT VMT1-1,3.0,TBA,"VALENA, MA. CECILIA"
34294,MuP 11 VMT VMT11-1,3.0,TBA,"DIAZ, RAYMOND LESLIE"
34226,MuP 11 VMT VMT2,1.0,TBA,"FERRER, ALEGRIA"
34227,MuP 11 VMT VMT2-1,3.0,TBA,"FERRER, ALEGRIA"
34240,MuP 11 VMT VMT4,1.0,TBA,"CRUZ, RAINIER ARTHUR"
34241,MuP 11 VMT VMT4-1,3.0,TBA,"CRUZ, RAINIER ARTHUR"
34254,MuP 11 VMT VMT5,1.0,TBA,"VALDELLON-MOLINA, KATHERINE FRANCES"
34255,MuP 11 VMT VMT5-1,3.0,TBA,"VALDELLON-MOLINA, KATHERINE FRANCES"
34267,MuP 11 VMT VMT7,1.0,TBA,"NEPOMUCENO, RICA"
34268,MuP 11 VMT VMT7-1,3.0,TBA,"NEPOMUCENO, RICA"
34974,MuP 11 WWD Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
34986,MuP 11 PIC Fl WWD1,3.0,TBA,"MAIGUE, ANTONIO"
34980,MuP 11 WWD Ob WWD2,3.0,TBA,"GRAGERA, JOSE ROMEL"
34962,MuP 11 WWD Cla WWD5,3.0,TBA,"RIVERA, JAYSON"
34951,MuP 11 WWD Bas WWD6,3.0,TBA,"SINGCUENCO, NOEL"
34968,MuP 11 WWD Fl WWD7,3.0,TBA,"RODIS-CONCEPCION, CRYSTAL MILAROSE"
34788,MuP 21 BR Tpt BR1,1.0,TBA,"MAIGUE, RAYMUNDO"
34790,MuP 21 PIC Trp BR1,3.0,TBA,"MAIGUE, RAYMUNDO"
34789,MuP 21 BR Tpt BR1-1,3.0,TBA,"MAIGUE, RAYMUNDO"
34805,MuP 21 BR Tu BR3,1.0,TBA,"DELA PERET, BENEDICTO"
34806,MuP 21 BR Tu BR3-1,3.0,TBA,"DELA PERET, BENEDICTO"
34833,MuP 21 BR Trb BR5,1.0,TBA,"RAMOS, CORNELIO"
33149,MuP 21 KT MR13,1.0,TBA,"NAGAI, HIROKO"
33150,MuP 21 KT MR13-1,3.0,TBA,"NAGAI, HIROKO"
33183,MuP 21 Ku MR3,1.0,TBA,"BUTOCAN, AGA"
33184,MuP 21 Ku MR3-1,3.0,TBA,"BUTOCAN, AGA"
33142,MuP 21 Ku MR4,1.0,TBA,"KALANDUYAN, KANAPIA"
33143,MuP 21 Ku MR4-1,3.0,TBA,"KALANDUYAN, KANAPIA"
33134,MuP 21 Ka MR5,1.0,TBA,"MATUTE, MA LOURDES CECILIA"
33136,MuP 21 Ka MR5-1,3.0,TBA,"MATUTE, MA LOURDES CECILIA"
33128,MuP 21 AL MR7,3.0,TBA,"MONTES, TERESA"
33135,MuP 21 AL MR7-1,1.0,TBA,"MONTES, TERESA"
33157,MuP 21 CI MR9,1.0,TBA,"ONGSIACO, VICENTE"
33158,MuP 21 CI MR9-1,3.0,TBA,"ONGSIACO, VICENTE"
34309,MuP 21 VMT MuEd1,1.0,TBA,"NAJERA, MARIA SHERLA"
34310,MuP 21 VMT MuEd1-1,3.0,TBA,"NAJERA, MARIA SHERLA"
33164,MuP 21 Ba MuEd3,1.0,TBA,"CAJUCOM, ELAINE JULIET"
33165,MuP 21 Ba MuEd3-1,3.0,TBA,"CAJUCOM, ELAINE JULIET"
34847,MuP 21 PERC PERC1,1.0,TBA,"ROQUE, LEODIVINO"
34840,MuP 21 PERC PERC2,1.0,TBA,"TOLENTINO, ELIZALDE"
33658,MuP 21 PNO PNO1,1.0,TBA,"ALDECOA, ENA MARIA"
33783,MuP 21 PNO PNO10,1.0,TBA,"PETALVER, JOURDANN"
33784,MuP 21 PNO PNO10-1,3.0,TBA,"PETALVER, JOURDANN"
33832,MuP 21 OR PNO11,1.0,TBA,"SALARZA, ARMANDO"
33824,MuP 21 Ha PNO11,1.0,TBA,"SALARZA, ARMANDO"
33659,MuP 21 PNO PNO1-1,3.0,TBA,"ALDECOA, ENA MARIA"
33833,MuP 21 OR PNO11-1,3.0,TBA,"SALARZA, ARMANDO"
33797,MuP 21 PNO PNO12,1.0,TBA,"RIVERA, RICHELLE"
33798,MuP 21 PNO PNO12-1,3.0,TBA,"RIVERA, RICHELLE"
33811,MuP 21 PNO PNO13,1.0,TBA,"NICOLASORA, MICHELLE"
33812,MuP 21 PNO PNO13-1,3.0,TBA,"NICOLASORA, MICHELLE"
33672,MuP 21 PNO PNO2,1.0,TBA,"CHENG, CAROLYN"
33673,MuP 21 PNO PNO2-1,3.0,TBA,"CHENG, CAROLYN"
33686,MuP 21 PNO PNO3,1.0,TBA,"BALASICO, PIA MARGARITA"
33687,MuP 21 PNO PNO3-1,3.0,TBA,"BALASICO, PIA MARGARITA"
33700,MuP 21 PNO PNO4,1.0,TBA,"ESPINO, AUGUSTO"
33701,MuP 21 PNO PNO4-1,3.0,TBA,"ESPINO, AUGUSTO"
33714,MuP 21 PNO PNO5,1.0,TBA,"FERNANDEZ, MITA ANTONIA"
33715,MuP 21 PNO PNO5-1,3.0,TBA,"FERNANDEZ, MITA ANTONIA"
33727,MuP 21 PNO PNO6,1.0,TBA,"GONZALES, GERALDINE MARIE"
33728,MuP 21 PNO PNO6-1,3.0,TBA,"GONZALES, GERALDINE MARIE"
33741,MuP 21 PNO PNO7,1.0,TBA,"MAGALIT, LUCI"
33742,MuP 21 PNO PNO7-1,3.0,TBA,"MAGALIT, LUCI"
33755,MuP 21 PNO PNO8,1.0,TBA,"MALICDEM, GEMMA FILIPINA"
33756,MuP 21 PNO PNO8-1,3.0,TBA,"MALICDEM, GEMMA FILIPINA"
33769,MuP 21 PNO PNO9,1.0,TBA,"MERCED, APRIL DAWNENA"
33770,MuP 21 PNO PNO9-1,3.0,TBA,"MERCED, APRIL DAWNENA"
32578,MuP 21 STG Gtr STG1,1.0,TBA,"MANIMTIM, NATHAN NEIL"
32675,MuP 21 STG Gtr STG10,1.0,TBA,"VALDEZ, JOSE"
32676,MuP 21 STG Gtr STG10-1,3.0,TBA,"VALDEZ, JOSE"
32690,MuP 21 STG Gtr STG11,1.0,TBA,"ROXAS, PATRICK PAUL"
32579,MuP 21 STG Gtr STG1-1,3.0,TBA,"MANIMTIM, NATHAN NEIL"
32691,MuP 21 STG Gtr STG11-1,3.0,TBA,"ROXAS, PATRICK PAUL"
32592,MuP 21 STG Db STG2,1.0,TBA,"CRUZ, ROMMEL"
32593,MuP 21 STG Db STG2-1,3.0,TBA,"CRUZ, ROMMEL"
32606,MuP 21 STG Gtr STG3,1.0,TBA,"DEMETILLO, LESTER"
32607,MuP 21 STG Gtr STG3-1,3.0,TBA,"DEMETILLO, LESTER"
32620,MuP 21 STG Gtr STG4,1.0,TBA,"JAMISOLAMIN, SOLAIMAN"
32621,MuP 21 STG Gtr STG4-1,3.0,TBA,"JAMISOLAMIN, SOLAIMAN"
32634,MuP 21 STG Vn STG7,1.0,TBA,"MOLINA, ARTURO"
32647,MuP 21 STG Vn STG8,1.0,TBA,"NOBLE, CHONA"
32648,MuP 21 STG Vn STG8-1,3.0,TBA,"NOBLE, CHONA"
32661,MuP 21 STG Ce STG9,1.0,TBA,"PASAMBA, EDUARDO"
32662,MuP 21 STG Ce STG9-1,3.0,TBA,"PASAMBA, EDUARDO"
34214,MuP 21 VMT VMT1,1.0,TBA,"VALENA, MA. CECILIA"
34281,MuP 21 VMT VMT10,1.0,TBA,"VELASCO, JONATHAN"
34282,MuP 21 VMT VMT10-1,3.0,TBA,"VELASCO, JONATHAN"
34295,MuP 21 VMT VMT11,1.0,TBA,"DIAZ, RAYMOND LESLIE"
34215,MuP 21 VMT VMT1-1,3.0,TBA,"VALENA, MA. CECILIA"
34296,MuP 21 VMT VMT11-1,3.0,TBA,"DIAZ, RAYMOND LESLIE"
34228,MuP 21 VMT VMT2,1.0,TBA,"FERRER, ALEGRIA"
34229,MuP 21 VMT VMT2-1,3.0,TBA,"FERRER, ALEGRIA"
