course number,name,units,schedule,professor
22146,HRIM 300 SABC-1,6.0,S 7-10AM thesis TBA,"GUEVARRA, SHIRLEY"
22147,HRIM 300 SABC-2,6.0,S 7-10AM thesis TBA,"TUMANAN-RAMOS, MARY ANNE"
23220,ID 20 THB,3.0,TTh 8-9:30AM lec TBA,"MAYO, ADELAIDA"
23221,ID 21 WFB,3.0,WF 8-8:30AM class TBA,"BRASILENO, LYNNE"
23223,ID 21 WFB-B,3.0,WF 8-8:30AM class TBA,"JUAREZ, LIZZA MAGDALENA"
23222,ID 21 WFRU,0.0,WF 8:30-11:30AM lab TBA,"BRASILENO, LYNNE"
23224,ID 21 WFRU-B,0.0,WF 8:30-11:30AM lab TBA,"JUAREZ, LIZZA MAGDALENA"
23225,ID 24 THU,3.0,TTh 10-11:30AM lec TBA,"FAUSTINO, JOHANNA VICTORIA"
23226,ID 34 WFIJ,3.0,WF 1:30-3PM lec TBA,"BRASILENO, LYNNE"
23227,ID 107 TDE,2.0,T 10AM-12PM lec TBA,"MAYO, ADELAIDA"
23228,ID 116 THI-A,0.0,TTh 1-1:30PM class TBA,"GALLARDO, MILDRED"
23230,ID 116 THI-B,0.0,TTh 1-1:30PM class TBA,"DE LEON, LUNA LIEZL"
23231,ID 116 THWX-B,3.0,TTh 1:30-4:30PM lab TBA,"DE LEON, LUNA LIEZL"
23229,ID 116 THWXY-A,3.0,TTh 1:30-4:30PM lab TBA,"GALLARDO, MILDRED"
23236,ID 117 TIJ,2.0,T 1-3PM lec TBA,"AQUINO, PAMELA"
23232,ID 121 WFB-A,0.0,WF 8-8:30AM class TBA,"FAUSTINO, JOHANNA VICTORIA"
23234,ID 121 WFB-B,0.0,WF 8-8:30AM class TBA,"PADERNAL, TRISHA ANNE"
23233,ID 121 WFRU-A,3.0,WF 8:30-11:30AM lab TBA,"FAUSTINO, JOHANNA VICTORIA"
23235,ID 121 WFRU-B,3.0,WF 8:30-11:30AM lab TBA,"PADERNAL, TRISHA ANNE"
23237,ID 141 WFI-A,3.0,WF 1-1:30PM class TBA,"AQUINO, PAMELA"
23239,ID 141 WFI-B,3.0,WF 1-1:30PM class TBA,"PADERNAL, TRISHA ANNE"
23238,ID 141 WFWXY-A,0.0,WF 1:30-4:30PM lab TBA,"AQUINO, PAMELA"
23240,ID 141 WFWXY-B,0.0,WF 1:30-4:30PM lab TBA,"PADERNAL, TRISHA ANNE"
23243,ID 153 THB-B,0.0,TTh 8-9:30AM lec TBA,"DE LEON, LUNA LIEZL"
23241,ID 153 THBC-A,0.0,TTh 8-9:30AM lec TBA,"GALLARDO, MILDRED"
23242,ID 153 THC-A,3.0,TTh 9:30-10:30AM studio TBA,"GALLARDO, MILDRED"
23244,ID 153 THC-B,3.0,TTh 9:30-10:30AM studio TBA,"DE LEON, LUNA LIEZL"
23246,ID 161 WFB,3.0,WF 8-8:30AM lec TBA,"AQUINO, PAMELA"
23247,ID 161 WFRU,0.0,WF 8:30-11:30AM studio TBA,"AQUINO, PAMELA"
23245,ID 199 HWIJK,3.0,Th 1-4PM lec TBA,"MAYO, ADELAIDA"
23249,ID 200 AVM,3.0,TBA,"MAYO, ADELAIDA"
23248,ID 200 JVF,3.0,TBA,"FAUSTINO, JOHANNA VICTORIA"
23250,ID 200 PBA,3.0,TBA,"AQUINO, PAMELA"
23251,ID 216 WIJK,3.0,W 1-4PM lec TBA,"MAYO, ADELAIDA"
23252,ID 299 WNOP,3.0,W 5-8PM lec TBA,"FLORENDO, RAQUEL"
55653,IE 3 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
55680,IE 3 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
55681,IE 3 WFY,3.0,WF 4-5:30PM lec TBA,CONCEALED
55684,IE 27 THWX,3.0,M 1-4PM lec TBA,CONCEALED
55714,IE 28 SJKL,3.0,S 2-5PM lec TBA,CONCEALED
55654,IE 28 THQ,3.0,TTh 7-8:30AM lec TBA,CONCEALED
55655,IE 28 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
55656,IE 28 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
55657,IE 28 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
55667,IE 31 SCDE,3.0,S 9AM-12PM lec TBA,CONCEALED
55663,IE 31 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
55664,IE 31 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
55665,IE 31 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
55658,IE 31 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
55689,IE 32 WFUV,3.0,WF 10AM-12:30PM lec TBA,CONCEALED
55690,IE 32 WFWX,3.0,WF 1-3:30PM lec TBA,CONCEALED
55683,IE 33 MDE,2.0,M 10AM-12PM lec TBA,CONCEALED
55686,IE 33 WFB,2.0,WF 8-9AM lec TBA,CONCEALED
55687,IE 33 WFC,2.0,WF 9-10AM lec TBA,CONCEALED
55688,IE 33 WFD,2.0,WF 10-11AM lec TBA,CONCEALED
55697,IE 40 WFR,3.0,WF 8:30-10AM lec TBA,CONCEALED
55661,IE 41 THQ,3.0,TTh 7-8:30AM lec TBA,CONCEALED
55662,IE 41 THR,3.0,TTh 8:30-10AM lec TBA,CONCEALED
55668,IE 41 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
55698,IE 41 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
55700,IE 50 THU,3.0,TTh 10-11:30AM lec TBA,CONCEALED
55660,IE 50 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
55666,IE 122 WFQR,3.0,WF 7:30-10AM lec TBA,CONCEALED
55692,IE 144 THKY,3.0,TTh 3:30-6PM lec TBA,CONCEALED
55694,IE 144 THWX-2,3.0,TTh 1-3:30PM lec TBA,CONCEALED
55701,IE 144 WFUV,3.0,WF 10AM-12:30PM lec TBA,CONCEALED
55693,IE 144 WFWX,3.0,WF 1-3:30PM lec TBA,CONCEALED
55669,IE 151 THUV,3.0,TTh 10AM-12:30PM lec TBA,CONCEALED
55670,IE 151 THWX,3.0,TTh 1-3:30PM lec TBA,CONCEALED
55671,IE 151 WFUV,3.0,WF 10AM-12:30PM lec TBA,CONCEALED
55672,IE 151 WFWX,3.0,WF 1-3:30PM lec TBA,CONCEALED
55709,IE 155 THQR,3.0,T 7-9AM lec TBA; Th 7-10AM lec TBA,CONCEALED
55708,IE 155 THWX,3.0,T 1-3PM lec TBA; Th 1-4PM lec TBA,CONCEALED
55706,IE 156 WFW,3.0,WF 1-2:30PM lec TBA,CONCEALED
55707,IE 156 WFX,3.0,WF 2:30-4PM lec TBA,CONCEALED
55704,IE 163 MFUV,2.0,F 10AM-1PM lab TBA; M 3-4PM lec TBA,CONCEALED
55702,IE 163 MFWX,2.0,M 1-2PM lec TBA; F 1-4PM lab TBA,CONCEALED
55703,IE 163 MWWX,2.0,W 1-4PM lab TBA; M 2-3PM lec TBA,CONCEALED
55696,IE 171 THV,3.0,TTh 11:30AM-1PM lec TBA,CONCEALED
55695,IE 171 THW,3.0,TTh 1-2:30PM lec TBA,CONCEALED
55705,IE 171 WFY,3.0,WF 4-5:30PM lec TBA,CONCEALED
55659,IE 197 WFVCorporate Financial Analysis,3.0,WF 11:30AM-1PM lec TBA,CONCEALED
55710,IE 197 WFYLean Six Sigma,3.0,WF 4-5:30PM lec TBA,CONCEALED
55682,IE 198 SUVData Science and Analytics,3.0,S 10AM-1PM lec TBA,"JALAO, EUGENE REX"
55712,IE 211 WZZQ,3.0,W 6-9PM lec TBA,CONCEALED
55713,IE 214 HZZQ,3.0,Th 6-9PM lec TBA,CONCEALED
55673,IE 214 TZZQ,3.0,T 6-9PM lec TBA,CONCEALED
55715,IE 230 HZZQ,3.0,Th 6-9PM lec TBA,CONCEALED
55674,IE 241 WZZQ,3.0,W 6-9PM lec TBA,CONCEALED
55711,IE 242 WZZQ,3.0,W 6-9PM lec TBA,CONCEALED
55677,IE 243 FZZQ,3.0,F 6-9PM lec TBA,CONCEALED
55678,IE 245 FZZQ,3.0,F 6-9PM lec TBA,CONCEALED
55716,IE 251 FZZQ,3.0,F 6-9PM lec TBA,CONCEALED
55679,IE 253 SJKL,3.0,S 2-5PM lec TBA,CONCEALED
55685,IE 281 FZZQ,3.0,F 6-9PM lec TBA,CONCEALED
55675,IE 296 WZ,1.0,W 6-7PM lec TBA,CONCEALED
55717,IE 298 MSW,3.0,MS 1-2:30PM lec TBA,CONCEALED
55676,IE 298 SUV,3.0,S 10AM-1PM lec TBA,"JALAO, EUGENE REX"
44669,Intl Stud 203 THNOP,3.0,Th 5:30-8:30PM lec TBA,"KRAFT, HERMAN JOSEPH"
44671,Intl Stud 209 TNOP,3.0,T 5:30-8:30PM lec TBA,"ARUGAY, ARIES"
44738,Intl Stud 261 WNOP,3.0,W 5-8PM lec TBA,"FERRER, MIRIAM"
44673,Intl Stud 263 TNOP,3.0,T 5:30-8:30PM disc TBA,"TANA, MARIA THAEMAR"
44674,Intl Stud 263 WNOP,3.0,W 5:30-8:30PM disc TBA,"TANA, MARIA THAEMAR"
44676,Intl Stud 267 MNOPGender in International Relations,3.0,M 5:30-8:30PM disc TBA,"FRANCO, JEAN"
43013,Intsik 10 THU,3.0,TTh 10-11:30AM lec TBA,"OR, ELSIE MARIE"
43014,Intsik 10 WFQ,3.0,WF 7-8:30AM lec TBA,"TECSON, MARIA JOANNA"
43012,Intsik 10 WFU,3.0,WF 10-11:30AM lec TBA,"BATA, SIDNEY CHRISTOPHER"
43015,Intsik 11 WFR,3.0,WF 8:30-10AM lec TBA,"TECSON, MARIA JOANNA"
43016,Intsik 12 WFQR,3.0,WF 7-10AM disc TBA,"BATA, SIDNEY CHRISTOPHER"
43017,Intsik 13 WFQR,3.0,WF 7-10AM disc TBA,"BATA, SIDNEY CHRISTOPHER"
68851,IR 201 SCDE,3.0,S 9AM-12PM lec TBA,"MACARAYA, BACH"
68852,IR 201 SIJK,3.0,S 1-4PM lec TBA,"AMANTE, MARAGTAS SOFRONIO"
68853,IR 201 SLNO,3.0,S 4-7PM lec TBA,"VELASCO, BENJAMIN"
68855,IR 202 SCDE,3.0,S 9AM-12PM lec TBA,"TOLENTINO, MA CATALINA"
68854,IR 202 ThOPQ,3.0,Th 6-9PM lec TBA,"BINGHAY, VIRGEL"
68857,IR 204 SLNO,3.0,S 4-7PM lec TBA,"AMANTE, MARAGTAS SOFRONIO"
68856,IR 204 TOPQ,3.0,T 6-9PM lec TBA,"CABEGIN, EMILY CHRISTI"
68859,IR 207.1 SIJK,3.0,S 1-4PM lec TBA,"BITONIO, BENEDICTO ERNESTO"
68858,IR 207.1 WOPQ,3.0,W 6-9PM lec TBA,"ARAGON, ROSALIO"
68860,IR 207.2 SIJK,3.0,S 1-4PM lec TBA,"ARAGON, ROSALIO"
68861,IR 207.2 SLNO,3.0,S 4-7PM lec TBA,"BITONIO, BENEDICTO ERNESTO"
68862,IR 207.2 SLNO-1,3.0,S 4-7PM lec TBA,"SADSAD, GERARDO"
68863,IR 210 SIJK,3.0,S 1-4PM disc TBA,"VELASCO, BENJAMIN"
68864,IR 211 ThOPQ,3.0,Th 6-9PM lec TBA,"CERTEZA, RAMON"
68865,IR 213 SCDE,3.0,S 9AM-12PM lec TBA,"ASUNCION, RONAHLEE"
68866,IR 214 SCDE,3.0,S 9AM-12PM disc TBA,"BARRIATOS, NICOLAS"
68867,IR 215 SIJK,3.0,S 1-4PM lec TBA,"ZIGA, LORENZO"
68868,IR 216 SIJK,3.0,S 1-4PM lec TBA,"CERTEZA, RAMON"
68869,IR 217 SCDE,3.0,S 9AM-12PM lec TBA,"SANTOS, ROLANDO"
68870,IR 220 SIJK,3.0,S 1-4PM lec TBA,"GADDI, REBECCA"
68871,IR 220 SLNO,3.0,S 4-7PM lec TBA,"SIBAL, JORGE"
68872,IR 222 WOPQ,3.0,W 6-9PM lec TBA,"BINGHAY, VIRGEL"
68873,IR 225 SLNO,3.0,S 4-7PM lec TBA,"BINGHAY, VIRGEL"
68874,IR 226 SIJKOccupational Safety & Health,3.0,S 1-4PM field TBA,"ASUNCION, RONAHLEE"
68875,IR 242 SCDE,3.0,S 9AM-12PM lec TBA,"VELASCO, BENJAMIN"
68876,IR 281 WOPQ,3.0,W 6-9PM lec TBA,"OFRENEO, RENE"
68878,IR 289 SIJK,3.0,S 1-4PM lec TBA,"SIBAL, JORGE"
68877,IR 289 WOPQ,3.0,W 6-9PM lec TBA,"AMANTE, MARAGTAS SOFRONIO"
68879,IR 299 SCDE,3.0,S 9AM-12PM lab TBA,"CABEGIN, EMILY CHRISTI"
68880,IR 299 SIJK,3.0,S 1-4PM lab TBA,"TOLENTINO, MA CATALINA"
68881,IR 299.1 SIJK,3.0,S 1-4PM lec TBA,"CABEGIN, EMILY CHRISTI"
68882,IR 300 SIJK,6.0,S 1-4PM thesis TBA,TBA
64451,IS 214 THQ-1,3.0,T 4-7PM lec TBA,"WADI, JULKIPLI"
64454,IS 225 WJW-1,3.0,W 5-8PM lec TBA,"WADI, JULKIPLI"
64458,IS 241 FMS-1,3.0,F 9AM-12PM lec TBA,"SADAIN, MEHOL"
64455,IS 261 THY-1,3.0,Th 4-7PM lec TBA,"ABSARI, DARWIN"
64452,IS 271 THR-1,3.0,T 5-8PM lec TBA,"MORADOS, MACRINA"
64456,IS 272 THA-1,3.0,Th 5-8PM lec TBA,"ADIONG, NASSEF"
64466,IS 286 SNA-5,3.0,S 4-7PM lec TBA,"ADIONG, NASSEF"
64463,IS 291 SMS-2,3.0,S 9AM-12PM lec TBA,"SADAIN, MEHOL"
64457,IS 298 THW-1,3.0,Th 1-4PM lec TBA,"ARSAD, NEFERTARI"
64462,IS 299 SCA-1,3.0,S 9AM-12PM lec TBA,"ABUBAKAR, CARMEN"
64459,Isl Stud 10 FAD-2,3.0,F 1-4PM disc TBA,"DAGUIT, ABDULHADI"
64467,Isl Stud 11 SAD-6,3.0,S 5-8PM disc TBA,"DAGUIT, ABDULHADI"
64461,Isl Stud 12 FLI-4,3.0,F 5-8PM disc TBA,"BIN USMAN IMAM, LUQMAN"
64477,Isl Stud 13 SLI-4,3.0,S 5-8PM lec TBA,"BIN USMAN IMAM, LUQMAN"
64453,Isl Stud 111 WDA-1,3.0,W 4-7PM lec TBA,"ABSARI, DARWIN"
64460,Isl Stud 131 FDA-3,3.0,F 4-7PM disc TBA,"ABSARI, DARWIN"
64476,Isl Stud 251 SLI-1,3.0,S 1-4PM disc TBA,"BIN USMAN IMAM, LUQMAN"
64470,Isl Stud 300  A-1,3.0,TBA,"ADIONG, NASSEF"
64472,Isl Stud 300 A-2,3.0,TBA,"MORADOS, MACRINA"
64474,Isl Stud 300 A-3,3.0,TBA,"WADI, JULKIPLI"
64469,Isl Stud 300  B,3.0,TBA,"ARSAD, NEFERTARI"
64471,Isl Stud 300  B-1,3.0,TBA,"ADIONG, NASSEF"
64473,Isl Stud 300 B-2,3.0,TBA,"MORADOS, MACRINA"
64475,Isl Stud 300 B-3,3.0,TBA,"WADI, JULKIPLI"
14983,Ital 10 THX,3.0,TTh 2:30-4PM lec TBA,CONCEALED
14984,Ital 10 THX-1,3.0,TTh 2:30-4PM lec TBA,CONCEALED
14990,Ital 10 TWHFU,3.0,TWThF 10-11:30AM lec TBA,CONCEALED
14998,Ital 10 WFU,3.0,WF 10-11:30AM lec TBA,CONCEALED
15061,Ital 11 THY,3.0,TTh 4-5:30PM lec TBA,CONCEALED
14991,Ital 11 TWHFU,3.0,TWThF 10-11:30AM lec TBA,CONCEALED
14994,Ital 12 TWHFR,3.0,TWThF 8:30-10AM lec TBA,CONCEALED
14995,Ital 13 TWHFR,3.0,TWThF 8:30-10AM lec TBA,CONCEALED
14997,Ital 101 THU,3.0,TTh 10-11:30AM lec TBA,"GUBAN-CAISIDO, DANICA ANNA"
15043,Italian 16 TWHFV,6.0,TWThF 11:30AM-1PM lec TBA,"GUBAN-CAISIDO, DANICA ANNA"
15054,Italian 30 THW,3.0,TTh 1-2:30PM lec TBA,"CABLING, KRISTINE"
15046,Italian 51 WFX,3.0,WF 2:30-4PM lec TBA,"CABLING, KRISTINE"
15062,Italian 61 WFW,3.0,WF 1-2:30PM lec TBA,"CABLING, KRISTINE"
15045,Italian 130 WFY,3.0,WF 4-5:30PM lec TBA,"BAUTISTA, NAIDYL ISIS"
26506,Japan Studies 101 THW,3.0,TTh 1-2:30PM disc TBA,"UMALI, AMPARO ADELINA; ZAYAS, CYNTHIA"
28701,J 100 FRV,3.0,F 9AM-12PM lec TBA,TBA
28703,J 101 FWX,3.0,F 1-4PM lec TBA,"ORDINARIO, MARIE CARISA"
28722,J 101 FWX-1,3.0,F 1-4PM lec TBA,TBA
28704,J 101 WRV,3.0,W 9AM-12PM lec TBA,TBA
28702,J 101 WWX,3.0,W 1-4PM lec TBA,"DAVID, KARA PATRIA"
28705,J 101 WWX-1,3.0,W 1-4PM lec TBA,TBA
28706,J102 MRV-MWY,5.0,M 9AM-12PM lec TBA; M 1-5PM lec TBA,"MATEO, JAN VICTOR"
28707,J 103 FWX,3.0,F 1-4PM lec TBA,TBA
28723,J 103 MWX,3.0,M 1-4PM lec TBA,"TEODORO, LUIS"
28708,J104 WYZ,3.0,W 4-7PM lec TBA,"DAVID, KARA PATRIA"
28709,J 105 TUV,3.0,T 10AM-1PM lec TBA,TBA
28710,J 110 TXY,3.0,T 2:30-5:30PM disc TBA,"CHUA, YVONNE"
28711,J 110 WWX,3.0,W 1-4PM disc TBA,"ARAO, DANILO"
28712,J 111 FWX,3.0,F 1-4PM lec TBA,"KHAN, RACHEL"
28721,J 111 TWX,3.0,T 1-4PM lec TBA,"MENDOZA, IVY LISA"
28713,J 117 HRV,3.0,Th 9AM-12PM lec TBA,"ARAO, DANILO"
28714,J 121 TYZ,3.0,T 4-7PM lab TBA,"BAUTISTA, ROEHL NIÑO"
28715,J 122 SRV,3.0,S 9AM-12PM lab TBA,"BAUTISTA, ROEHL NIÑO"
28716,J123 WRV,3.0,W 8:30AM-12:30PM lab TBA,"DOMINGO, JIMMY"
28717,J 152 HRU,3.0,Th 8:30-11:30AM lec TBA,"JAZMINES, MA. THERESA"
28718,J195 HWY,3.0,Th 2-5PM lec TBA,"REYES, MA. THERESA"
28719,J196 WRV,3.0,W 10AM-1PM lec TBA,"CHUA, YVONNE"
28720,J199 HYZ,3.0,Th 4-7PM lec TBA,"DAVID, KARA PATRIA"
27601,J 201 TZZ,3.0,T 5:30-8:30PM lec TBA,"TANGI, LUCIA"
27602,J 202 WZZ,3.0,W 5:30-8:30PM lec TBA,"ARAO, DANILO"
45751,Kas 1 THQ1,3.0,TTh 7-8:30AM lec TBA,"WANI, RHODALYN"
45752,Kas 1 THQ2,3.0,TTh 7-8:30AM lec TBA,"MALBAN, FRANCIS JUSTINE"
45753,Kas 1 THQ3,3.0,TTh 7-8:30AM lec TBA,"LAPAR, DEDINA"
45754,Kas 1 THR1,3.0,TTh 8:30-10AM lec TBA,"BOLATA, EMMANUEL JAYSON"
45755,Kas 1 THR2,3.0,TTh 8:30-10AM lec TBA,"BAILON, ROWENA"
45756,Kas 1 THR3,3.0,TTh 8:30-10AM lec TBA,"WANI, RHODALYN"
45757,Kas 1 THR4,3.0,TTh 8:30-10AM lec TBA,"MALBAN, FRANCIS JUSTINE"
45758,Kas 1 THR5,3.0,TTh 8:30-10AM lec TBA,"LAPAR, DEDINA"
45759,Kas 1 THU1,3.0,TTh 10-11:30AM lec TBA,"ABEJO, RAYMUND ARTHUR"
45760,Kas 1 THU2,3.0,TTh 10-11:30AM lec TBA,"LLANES, FERDINAND"
45761,Kas 1 THU3,3.0,TTh 10-11:30AM lec TBA,"BOLATA, EMMANUEL JAYSON"
45762,Kas 1 THU4,3.0,TTh 10-11:30AM lec TBA,"ESQUEJO, KRISTOFFER"
45763,Kas 1 THU5,3.0,TTh 10-11:30AM lec TBA,"OBISPADO, KRISTYL"
45764,Kas 1 THU6,3.0,TTh 10-11:30AM lec TBA,"PAGUNSAN, RUEL"
45765,Kas 1 THU7,3.0,TTh 10-11:30AM lec TBA,"GALANG, JELY"
45766,Kas 1 THV1,3.0,TTh 11:30AM-1PM lec TBA,"OBISPADO, KRISTYL"
45767,Kas 1 THV2,3.0,TTh 11:30AM-1PM lec TBA,"PAGUNSAN, RUEL"
45768,Kas 1 THW1,3.0,TTh 1-2:30PM lec TBA,"ABEJO, RAYMUND ARTHUR"
45769,Kas 1 THW2,3.0,TTh 1-2:30PM lec TBA,"LLANES, FERDINAND"
45770,Kas 1 THW3,3.0,TTh 1-2:30PM lec TBA,"MAGALLONA, DIEGO VICENTE"
45771,Kas 1 THW4,3.0,TTh 1-2:30PM lec TBA,"RUGERIA, JAVIER LEONARDO"
45772,Kas 1 THW5,3.0,TTh 1-2:30PM lec TBA,"OBISPADO, KRISTYL"
45773,Kas 1 THX1,3.0,TTh 2:30-4PM lec TBA,"ABEJO, RAYMUND ARTHUR"
45774,Kas 1 THX2,3.0,TTh 2:30-4PM lec TBA,"ESQUEJO, KRISTOFFER"
45775,Kas 1 THX3,3.0,TTh 2:30-4PM lec TBA,"MAGALLONA, DIEGO VICENTE"
45776,Kas 1 THX4,3.0,TTh 2:30-4PM lec TBA,"RUGERIA, JAVIER LEONARDO"
45777,Kas 1 WFQ1,3.0,WF 7-8:30AM lec TBA,"TANTOCO, REGULUS"
45778,Kas 1 WFQ2,3.0,WF 7-8:30AM lec TBA,"WANI, RHODALYN"
45779,Kas 1 WFQ3,3.0,WF 7-8:30AM lec TBA,"MALBAN, FRANCIS JUSTINE"
45780,Kas 1 WFR1,3.0,WF 8:30-10AM lec TBA,"TANTOCO, REGULUS"
45781,Kas 1 WFR2,3.0,WF 8:30-10AM lec TBA,"WANI, RHODALYN"
45782,Kas 1 WFR3,3.0,WF 8:30-10AM lec TBA,"RAMOS, DONDY PEPITO"
45783,Kas 1 WFR4,3.0,WF 8:30-10AM lec TBA,"MALBAN, FRANCIS JUSTINE"
45784,Kas 1 WFR5,3.0,WF 8:30-10AM lec TBA,"BOLATA, EMMANUEL JAYSON"
45785,Kas 1 WFR6,3.0,WF 8:30-10AM lec TBA,"SERRA, PATRICK JAMES"
45786,Kas 1 WFU1,3.0,WF 10-11:30AM lec TBA,"RAMOS, DONDY PEPITO"
45787,Kas 1 WFU2,3.0,WF 10-11:30AM lec TBA,"BOLATA, EMMANUEL JAYSON"
45788,Kas 1 WFU3,3.0,WF 10-11:30AM lec TBA,"POBLADOR, KARL FRIEDRIK"
45789,Kas 1 WFU4,3.0,WF 10-11:30AM lec TBA,"RUGERIA, JAVIER LEONARDO"
45790,Kas 1 WFU5,3.0,WF 10-11:30AM lec TBA,"SERRA, PATRICK JAMES"
45791,Kas 1 WFV1,3.0,WF 11:30AM-1PM lec TBA,"TANTOCO, REGULUS"
45792,Kas 1 WFV2,3.0,WF 11:30AM-1PM lec TBA,"POBLADOR, KARL FRIEDRIK"
45793,Kas 1 WFV3,3.0,WF 11:30AM-1PM lec TBA,"RUGERIA, JAVIER LEONARDO"
45794,Kas 1 WFV4,3.0,WF 11:30AM-1PM lec TBA,"GUIANG, FRANCISCO JAYME PAOLO"
45795,Kas 1 WFW1,3.0,WF 1-2:30PM lec TBA,"TANTOCO, REGULUS"
45796,Kas 1 WFW2,3.0,WF 1-2:30PM lec TBA,"RAMOS, DONDY PEPITO"
45797,Kas 1 WFW3,3.0,WF 1-2:30PM lec TBA,"MAGALLONA, DIEGO VICENTE"
45798,Kas 1 WFW4,3.0,WF 1-2:30PM lec TBA,"SERRA, PATRICK JAMES"
45799,Kas 1 WFW5,3.0,WF 1-2:30PM lec TBA,"COSTELO, ROS"
45800,Kas 1 WFW6,3.0,WF 1-2:30PM lec TBA,"GUIANG, FRANCISCO JAYME PAOLO"
45801,Kas 1 WFX1,3.0,WF 2:30-4PM lec TBA,"RAMOS, DONDY PEPITO"
45802,Kas 1 WFX2,3.0,WF 2:30-4PM lec TBA,"MAGALLONA, DIEGO VICENTE"
45803,Kas 1 WFX3,3.0,WF 2:30-4PM lec TBA,"SERRA, PATRICK JAMES"
45804,Kas 1 WFX4,3.0,WF 2:30-4PM lec TBA,"COSTELO, ROS"
45805,Kas 1 WFX5,3.0,WF 2:30-4PM lec TBA,"GUIANG, FRANCISCO JAYME PAOLO"
45806,Kas 2 THR1,3.0,TTh 8:30-10AM lec TBA,"VIERNES, AARON"
45807,Kas 2 THR2,3.0,TTh 8:30-10AM lec TBA,"SY, NICHOLAS MICHAEL"
45808,Kas 2 THU1,3.0,TTh 10-11:30AM lec TBA,"VIERNES, AARON"
45809,Kas 2 THU2,3.0,TTh 10-11:30AM lec TBA,"SY, NICHOLAS MICHAEL"
45810,Kas 2 THV1,3.0,TTh 11:30AM-1PM lec TBA,"LAPAR, DEDINA"
45811,Kas 2 THW1,3.0,TTh 1-2:30PM lec TBA,"LAPAR, DEDINA"
45812,Kas 2 WFR1,3.0,WF 8:30-10AM lec TBA,"SY, NICHOLAS MICHAEL"
45813,Kas 2 WFU1,3.0,WF 10-11:30AM lec TBA,"SY, NICHOLAS MICHAEL"
45815,Kas 10 THU,3.0,TTh 10-11:30AM lec TBA,"DIOKNO, MA. SERENA"
45814,Kas 10 THW,3.0,TTh 1-2:30PM lec TBA,"ALVAREZ, KERBY"
45816,Kas 100 WFU,3.0,WF 10-11:30AM lec TBA,"GUIANG, FRANCISCO JAYME PAOLO"
45817,Kas 102 WFU,3.0,WF 10-11:30AM lec TBA,"CAMAGAY, MA. LUISA"
45818,Kas 108 THREnvironmental History of Europe,3.0,TTh 8:30-10AM disc TBA,"ALVAREZ, KERBY"
45819,Kas 111 THV,3.0,TTh 11:30AM-1PM lec TBA,"JOSE, RICARDO"
45820,Kas 114 WFY,3.0,WF 4-5:30PM lec TBA,"COSTELO, ROS"
45821,Kas 116 THV,3.0,TTh 11:30AM-1PM lec TBA,"ALVAREZ, KERBY"
45822,Kas 128 THUPhilippine Military History,3.0,TTh 10-11:30AM lec TBA,"JOSE, RICARDO"
45823,Kas 154 WFX,3.0,WF 2:30-4PM lec TBA,"BOLINAO, MA. LUISA"
45824,Kas 155 THW,3.0,TTh 1-2:30PM lec TBA,"ESQUEJO, KRISTOFFER"
45825,Kas 156 THX,3.0,TTh 2:30-4PM lec TBA,"PAGUNSAN, RUEL"
45826,"Kas 158 WFUJapan and Asia 1930-1945, The Greater East Asia Co-Prosperity Sphere",3.0,WF 10-11:30AM lec TBA,"JOSE, RICARDO"
45827,Kas 161 THX,3.0,TTh 2:30-4PM lec TBA,"LLANES, FERDINAND"
45828,Kas 162 THU,3.0,TTh 10-11:30AM lec TBA,"BAILON, ROWENA"
45829,Kas 196 WFW,3.0,WF 1-2:30PM lec TBA,"BOLINAO, MA. LUISA"
45830,Kas 199 WFW,3.0,WF 1-2:30PM lec TBA,"PLANTA, MA. MERCEDES"
45831,Kas 204 TLNO,3.0,T 4-7PM disc TBA,"GALANG, JELY"
45832,Kas 298 THNOP,3.0,Th 5-8PM lec TBA,"PAGUNSAN, RUEL"
45833,Kas 299 WNOP,3.0,W 5-8PM lec TBA,"PLANTA, MA. MERCEDES"
45838,Kas 300 A1,3.0,TBA,TBA
45839,Kas 300 A2,6.0,TBA,TBA
45835,Kas 324 WIJK,3.0,W 1-4PM seminar TBA,"JOSE, RICARDO"
45836,Kas 327 SCDE,3.0,S 9AM-12PM seminar TBA,"LLANES, FERDINAND"
45834,Kas 328 FNOP,3.0,F 5-8PM seminar TBA,"SANTILLAN, NEIL MARTIAL"
45837,Kas 342 TIJK,3.0,T 1-4PM lec TBA,"BAILON, ROWENA"
45840,Kas 400 B1,6.0,TBA,TBA
45841,Kas 400 B2,12.0,TBA,TBA
